shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
N30057,43.34683990,-1.76077104,340127,34.014999
N30057,43.34681320,-1.76084697,340128,34.021999
N30057,43.34676361,-1.76096201,340129,34.033001
N30057,43.34666824,-1.76112199,340130,34.049999
N30057,43.34662247,-1.76116395,340131,34.056000
N30057,43.34658051,-1.76122403,340132,34.063000
N30057,43.34648514,-1.76136804,340133,34.077999
N30057,43.34633255,-1.76157796,340134,34.102001
N30057,43.34616852,-1.76179004,340135,34.126999
N30057,43.34606552,-1.76192105,340136,34.143002
N30057,43.34595108,-1.76206005,340137,34.160000
N30057,43.34592438,-1.76211905,340138,34.166000
N30057,43.34579086,-1.76225805,340139,34.183998
N30057,43.34575272,-1.76231694,340140,34.191002
N30057,43.34572983,-1.76237404,340141,34.195999
N30057,43.34571075,-1.76242101,340142,34.200001
N30057,43.34571457,-1.76243997,340143,34.202000
N30057,43.34572220,-1.76246405,340144,34.203999
N30057,43.34572601,-1.76249301,340145,34.206001
N30057,43.34572220,-1.76252306,340146,34.209000
N30057,43.34571838,-1.76255500,340147,34.212002
N30057,43.34570313,-1.76258397,340148,34.214001
N30057,43.34572601,-1.76263106,340149,34.219002
N30057,43.34574890,-1.76272094,340150,34.227001
N30057,43.34576035,-1.76278496,340151,34.231998
N30057,43.34576797,-1.76284003,340152,34.236000
N30057,43.34576035,-1.76288199,340153,34.240002
N30057,43.34577560,-1.76295900,340154,34.245998
N30057,43.34585190,-1.76333201,340155,34.278000
N30057,43.34602356,-1.76395297,340156,34.332001
N30057,43.34603119,-1.76398695,350002,34.334999
N30057,43.34612274,-1.76435995,350003,34.367001
N30057,43.34620667,-1.76466203,350004,34.393002
N30057,43.34635544,-1.76520002,350005,34.438999
N30057,43.34642792,-1.76543796,350006,34.459999
N30057,43.34651947,-1.76558197,350007,34.476002
N30057,43.34674072,-1.76584196,350008,34.507999
N30057,43.34706116,-1.76617301,350009,34.553001
N30057,43.34732056,-1.76638997,350010,34.587002
N30057,43.34736252,-1.76642203,350011,34.591999
N30057,43.34754181,-1.76653600,350012,34.613998
N30057,43.34769821,-1.76663399,350013,34.632999
N30057,43.34785461,-1.76673496,350014,34.652000
N30057,43.34798050,-1.76682401,350015,34.667999
N30057,43.34812927,-1.76699102,350016,34.688999
N30057,43.34827042,-1.76717401,350017,34.710999
N30057,43.34830856,-1.76723397,350018,34.716999
N30057,43.34851837,-1.76761401,350019,34.756001
N30057,43.34870911,-1.76796401,350020,34.791000
N30057,43.34874725,-1.76803398,350021,34.799000
N30057,43.34880447,-1.76807702,350022,34.806000
N30057,43.34884644,-1.76813304,350023,34.812000
N30057,43.34891510,-1.76826000,350024,34.825001
N30057,43.34904480,-1.76848602,350025,34.848000
N30057,43.34917450,-1.76873100,350026,34.873001
N30057,43.34921646,-1.76874697,350027,34.877998
N30057,43.34925079,-1.76878500,350028,34.882999
N30057,43.34927368,-1.76883996,350029,34.888000
N30057,43.34927368,-1.76890099,350030,34.893002
N30057,43.34925842,-1.76895905,350031,34.897999
N30057,43.34924316,-1.76897895,350032,34.900002
N30057,43.34928894,-1.76927102,350033,34.924000
N30057,43.34930420,-1.76957202,350034,34.949001
N30057,43.34930801,-1.76972401,350035,34.960999
N30057,43.34928513,-1.76984406,350036,34.971001
N30057,43.34925079,-1.77007997,350037,34.991001
N30057,43.34926987,-1.77011704,350038,34.993999
N30057,43.34927750,-1.77015102,350039,34.997002
N30057,43.34928131,-1.77023494,350040,35.004002
N30057,43.34927368,-1.77025700,350041,35.006001
N30057,43.34926987,-1.77028406,350042,35.007999
N30057,43.34926224,-1.77029800,350043,35.009998
N30057,43.34925079,-1.77031505,350044,35.012001
N30057,43.34939194,-1.77103400,350045,35.071999
N30057,43.34942627,-1.77114296,350046,35.082001
N30057,43.34945679,-1.77124298,350047,35.090000
N30057,43.34949493,-1.77134705,350048,35.099998
N30057,43.34958267,-1.77153504,350049,35.118000
N30057,43.34970474,-1.77180803,360002,35.144001
N30057,43.34973526,-1.77187204,360003,35.150002
N30057,43.34978104,-1.77198303,360004,35.160000
N30057,43.34983826,-1.77213502,360005,35.174000
N30057,43.34984970,-1.77224696,360006,35.183998
N30057,43.34986115,-1.77231002,360007,35.188999
N30057,43.34987640,-1.77235603,360008,35.193001
N30057,43.34988785,-1.77243495,360009,35.199001
N30057,43.34989548,-1.77264297,360010,35.216000
N30057,43.34988785,-1.77272999,360011,35.223000
N30057,43.34987259,-1.77286398,360012,35.234001
N30057,43.34984589,-1.77297699,360013,35.243999
N30057,43.34970856,-1.77358699,360014,35.296001
N30057,43.34964371,-1.77395797,360015,35.327000
N30057,43.34963989,-1.77405000,360016,35.334000
N30057,43.34963989,-1.77414799,360017,35.341999
N30057,43.34964752,-1.77436495,360018,35.360001
N30057,43.34965515,-1.77450001,360019,35.370998
N30057,43.34965515,-1.77471006,360020,35.388000
N30057,43.34966660,-1.77492094,360021,35.404999
N30057,43.34966660,-1.77511096,360022,35.419998
N30057,43.34966660,-1.77543998,360023,35.446999
N30057,43.34965897,-1.77557003,360024,35.457001
N30057,43.34959030,-1.77683794,360025,35.561001
N30057,43.34959412,-1.77727795,360026,35.596001
N30057,43.34959412,-1.77730298,370002,35.598000
N30057,43.34959412,-1.77740300,370003,35.605999
N30057,43.34961319,-1.77792203,370004,35.647999
N30057,43.34981537,-1.77903700,370005,35.742001
N30057,43.34984970,-1.77930200,370006,35.764000
N30057,43.34988785,-1.77949703,370007,35.779999
N30057,43.34991837,-1.77978897,370008,35.804001
N30057,43.34991837,-1.78044796,370009,35.856998
N30057,43.34994125,-1.78073895,370010,35.881001
N30057,43.34994507,-1.78094101,370011,35.897999
N30057,43.34996033,-1.78101397,370012,35.903999
N30057,43.35001755,-1.78122699,370013,35.922001
N30057,43.35004425,-1.78128600,370014,35.928001
N30057,43.35007858,-1.78134096,370015,35.933998
N30057,43.35010910,-1.78139198,370016,35.938999
N30057,43.35012817,-1.78138006,370017,35.941002
N30057,43.35014725,-1.78136802,370018,35.944000
N30057,43.35016632,-1.78136301,370019,35.945999
N30057,43.35019684,-1.78137696,370020,35.949001
N30057,43.35022354,-1.78140497,370021,35.952999
N30057,43.35023499,-1.78143001,370022,35.955002
N30057,43.35023880,-1.78145695,370023,35.958000
N30057,43.35024643,-1.78149605,370024,35.960999
N30057,43.35026550,-1.78150201,370025,35.963001
N30057,43.35028839,-1.78151000,370026,35.965000
N30057,43.35033035,-1.78154194,370027,35.971001
N30057,43.35036087,-1.78157699,370028,35.974998
N30057,43.35040283,-1.78163195,370029,35.981998
N30057,43.35045242,-1.78170800,370030,35.990002
N30057,43.35050964,-1.78179002,370031,35.999001
N30057,43.35059357,-1.78193295,370032,36.014000
N30057,43.35065079,-1.78208399,370033,36.028000
N30057,43.35070801,-1.78232098,370034,36.048000
N30057,43.35075760,-1.78245699,370035,36.061001
N30057,43.35081482,-1.78254402,370036,36.070000
N30057,43.35094452,-1.78270698,370037,36.090000
N30057,43.35114288,-1.78278196,370038,36.112999
N30057,43.35123825,-1.78283000,370039,36.124001
N30057,43.35139084,-1.78295696,370040,36.144001
N30057,43.35159302,-1.78293395,370041,36.166000
N30057,43.35166550,-1.78292501,370042,36.174000
N30057,43.35175323,-1.78288805,370043,36.185001
N30057,43.35179138,-1.78285897,370044,36.189999
N30057,43.35183716,-1.78281999,370045,36.195999
N30057,43.35190201,-1.78275001,370046,36.205002
N30057,43.35197830,-1.78265703,370047,36.216000
N30057,43.35206985,-1.78252804,370048,36.230999
N30057,43.35237885,-1.78214800,370049,36.277000
N30057,43.35247421,-1.78202200,370050,36.292000
N30057,43.35255051,-1.78190398,370051,36.304001
N30057,43.35322952,-1.78103304,370052,36.408001
N30057,43.35335159,-1.78087401,380002,36.426998
N30057,43.35343552,-1.78076398,380003,36.438999
N30057,43.35350800,-1.78061104,380004,36.453999
N30057,43.35560608,-1.77795804,380005,36.771999
N30057,43.35570908,-1.77782905,380006,36.786999
N30057,43.35615158,-1.77736700,380007,36.848999
N30057,43.35652161,-1.77696598,380008,36.901001
N30057,43.35670471,-1.77665806,380009,36.933998
N30057,43.35679626,-1.77643299,380010,36.953999
N30057,43.35684586,-1.77623999,380011,36.971001
N30057,43.35692215,-1.77626002,380012,36.980000
N30057,43.35700607,-1.77627099,380013,36.988998
N30057,43.35709381,-1.77628398,380014,36.999001
N30057,43.35725021,-1.77630305,380015,37.015999
N30057,43.35729599,-1.77631104,380016,37.021000
N30057,43.35736847,-1.77631903,380017,37.028999
N30057,43.35757828,-1.77634501,380018,37.053001
N30057,43.35783768,-1.77638495,380019,37.082001
N30057,43.35788345,-1.77638900,380020,37.087002
N30057,43.35796738,-1.77638900,380021,37.096001
N30057,43.35804367,-1.77636194,380022,37.105000
N30057,43.35809708,-1.77632904,380023,37.111000
N30057,43.35832214,-1.77614403,380024,37.139999
N30057,43.35842133,-1.77610600,380025,37.152000
N30057,43.35854721,-1.77606797,380026,37.166000
N30057,43.35863876,-1.77603698,380027,37.176998
N30057,43.35873413,-1.77599299,380028,37.188000
N30057,43.35940552,-1.77570605,380029,37.265999
N30057,43.35960770,-1.77562702,380030,37.290001
N30057,43.35978317,-1.77555096,380031,37.310001
N30057,43.35984039,-1.77552497,390002,37.317001
N30057,43.35991669,-1.77548099,390003,37.326000
N30057,43.35998535,-1.77542698,390004,37.334999
N30057,43.35997772,-1.77538800,390005,37.338001
N30057,43.35998154,-1.77534401,390006,37.341999
N30057,43.35998917,-1.77529800,390007,37.346001
N30057,43.35999680,-1.77526999,390008,37.348000
N30057,43.36001587,-1.77524197,390009,37.351002
N30057,43.36005020,-1.77522504,390010,37.355000
N30057,43.36008072,-1.77522302,390011,37.358002
N30057,43.36010361,-1.77523005,390012,37.361000
N30057,43.36013412,-1.77523506,390013,37.363998
N30057,43.36016464,-1.77526402,390014,37.368999
N30057,43.36018372,-1.77529299,390015,37.372002
N30057,43.36020279,-1.77537405,390016,37.379002
N30057,43.36027527,-1.77533901,390017,37.388000
N30057,43.36034012,-1.77531099,390018,37.395000
N30057,43.36043167,-1.77526402,390019,37.405998
N30057,43.36058426,-1.77516496,390020,37.424999
N30057,43.36080933,-1.77494502,390021,37.455002
N30057,43.36091232,-1.77481997,390022,37.470001
N30057,43.36100006,-1.77467501,390023,37.486000
N30057,43.36110306,-1.77445996,390024,37.507000
N30057,43.36115265,-1.77434599,390025,37.516998
N30057,43.36119080,-1.77425504,390026,37.526001
N30057,43.36128235,-1.77395403,390027,37.551998
N30057,43.36134720,-1.77369595,390028,37.574001
N30057,43.36138153,-1.77354801,390029,37.587002
N30057,43.36145401,-1.77323699,390030,37.613998
N30057,43.36149216,-1.77307701,390031,37.626999
N30057,43.36153030,-1.77292097,390032,37.640999
N30057,43.36156464,-1.77277899,390033,37.653000
N30057,43.36156082,-1.77269101,390034,37.660000
N30057,43.36158371,-1.77261496,390035,37.666000
N30057,43.36159897,-1.77256799,390036,37.671001
N30057,43.36170959,-1.77224803,390037,37.699001
N30057,43.36178207,-1.77212000,390038,37.712002
N30057,43.36177063,-1.77210104,390039,37.714001
N30057,43.36176682,-1.77205896,390040,37.717999
N30057,43.36178589,-1.77200198,390042,37.723000
N30057,43.36181259,-1.77196598,390043,37.727001
N30057,43.36183167,-1.77196097,390044,37.729000
N30057,43.36185837,-1.77195704,390045,37.731998
N30057,43.36187363,-1.77195895,390046,37.734001
N30057,43.36190414,-1.77197003,390047,37.737000
N30057,43.36200333,-1.77191603,390048,37.749001
N30057,43.36213303,-1.77183604,390049,37.764999
N30057,43.36222076,-1.77182400,390050,37.775002
N30057,43.36237335,-1.77171099,390051,37.793999
N30057,43.36250305,-1.77162397,390052,37.810001
N30057,43.36265182,-1.77155602,390053,37.827999
N30057,43.36283112,-1.77152801,390054,37.848000
N30057,43.36297989,-1.77152896,390055,37.863998
N30057,43.36314392,-1.77152896,390056,37.882000
N30057,43.36320496,-1.77152002,390057,37.889000
N30057,43.36331940,-1.77148294,390058,37.902000
N30057,43.36337280,-1.77145505,390059,37.909000
N30057,43.36346054,-1.77138102,390060,37.919998
N30057,43.36361694,-1.77123594,390061,37.941002
N30057,43.36377716,-1.77108002,390062,37.963001
N30057,43.36384583,-1.77099800,390063,37.973000
N30057,43.36394119,-1.77086997,390064,37.987999
N30057,43.36407852,-1.77065694,390065,38.011002
N30057,43.36415100,-1.77054000,390066,38.022999
N30057,43.36417007,-1.77050304,390067,38.027000
N30057,43.36421204,-1.77042699,390068,38.035000
N30057,43.36433029,-1.77024305,390069,38.055000
N30057,43.36440659,-1.77013505,390070,38.067001
N30057,43.36443710,-1.77003205,390071,38.076000
N30057,43.36479187,-1.76974595,390072,38.122002
N30057,43.36486435,-1.76969302,390073,38.131001
N30057,43.36500168,-1.76960802,390074,38.147999
N30057,43.36500168,-1.76956701,390075,38.151001
N30057,43.36503601,-1.76949894,390076,38.157001
N30057,43.36510086,-1.76947105,390077,38.165001
N30057,43.36513519,-1.76946199,390078,38.168999
N30057,43.36519623,-1.76946604,390079,38.175999
N30057,43.36523438,-1.76947200,390080,38.180000
N30057,43.36528015,-1.76945901,390081,38.185001
N30057,43.36535263,-1.76943898,390082,38.194000
N30057,43.36537170,-1.76942897,390083,38.195999
N30057,43.36541367,-1.76941097,390084,38.200001
N30057,43.36545944,-1.76940000,390085,38.206001
N30057,43.36549377,-1.76939702,390086,38.209000
N30057,43.36557007,-1.76939702,390087,38.217999
N30057,43.36561584,-1.76940596,390088,38.223000
N30057,43.36568832,-1.76942503,390089,38.231998
N30057,43.36591721,-1.76951098,390090,38.257999
N30057,43.36626053,-1.76966798,390091,38.298000
N30057,43.36639404,-1.76973903,390092,38.313999
N30057,43.36651993,-1.76982105,390093,38.328999
N30057,43.36737442,-1.77033305,390094,38.432999
N30057,43.36795807,-1.77066505,390095,38.502998
N30057,43.36880493,-1.77112401,390096,38.605000
N30057,43.36893082,-1.77119505,390097,38.619999
N30057,43.36906433,-1.77127397,390098,38.636002
N30057,43.36916351,-1.77134001,390099,38.647999
N30057,43.36930084,-1.77143204,390100,38.665001
N30057,43.36935425,-1.77146995,390101,38.672001
N30057,43.36942673,-1.77152503,390102,38.681000
N30057,43.36954880,-1.77160800,390103,38.695999
N30057,43.36998749,-1.77193701,390104,38.751999
N30057,43.37038422,-1.77222300,390105,38.800999
N30057,43.37047577,-1.77230000,390106,38.813999
N30057,43.37049484,-1.77228606,390107,38.816002
N30057,43.37051010,-1.77228200,390108,38.818001
N30057,43.37052155,-1.77227902,390109,38.819000
N30057,43.37053299,-1.77227998,390110,38.820000
N30057,43.37055206,-1.77227902,390111,38.821999
N30057,43.37057495,-1.77228498,390112,38.825001
N30057,43.37058640,-1.77229095,390113,38.826000
N30057,43.37060547,-1.77230203,390114,38.828999
N30057,43.37062454,-1.77232003,390115,38.831001
N30057,43.37063980,-1.77234197,390117,38.834000
N30057,43.37064743,-1.77235401,390118,38.834999
N30057,43.37065506,-1.77238905,390119,38.838001
N30057,43.37065506,-1.77241600,390120,38.840000
N30057,43.37064743,-1.77243900,390121,38.841999
N30057,43.37078094,-1.77255094,390122,38.859001
N30057,43.37100983,-1.77268898,390123,38.887001
N30057,43.37118149,-1.77279496,390124,38.908001
N30057,43.37123871,-1.77283704,390125,38.915001
N30057,43.37139130,-1.77292705,390126,38.933998
N30057,43.37141418,-1.77288997,390127,38.938000
N30057,43.37144089,-1.77285695,390128,38.942001
N30057,43.37152481,-1.77277994,390129,38.952999
N30057,43.37158585,-1.77276099,390130,38.959999
N30057,43.37165070,-1.77275705,390131,38.966999
N30057,43.37171555,-1.77277100,390132,38.973999
N30057,43.37175369,-1.77278996,390133,38.979000
N30057,43.37179947,-1.77281797,390134,38.984001
N30057,43.37186050,-1.77290702,390135,38.993999
N30057,43.37190247,-1.77300799,390136,39.004002
N30057,43.37217712,-1.77292395,390137,39.035000
N30057,43.37248611,-1.77280605,390138,39.070999
N30057,43.37264252,-1.77274597,390139,39.089001
N30057,43.37295151,-1.77265096,390140,39.124001
N30057,43.37333298,-1.77249801,390141,39.167999
N30057,43.37335587,-1.77249599,390142,39.171001
N30057,43.37343597,-1.77247405,390143,39.180000
N30057,43.37334824,-1.77275097,390144,39.205002
N30057,43.37326050,-1.77317595,390145,39.240002
N30057,43.37320709,-1.77350199,390146,39.266998
N30057,43.37316513,-1.77375400,390147,39.287998
N30057,43.37313080,-1.77398705,390148,39.307999
N30057,43.37311554,-1.77409399,390149,39.316002
N30057,43.37310028,-1.77417600,390150,39.323002
N30057,43.37302399,-1.77463698,390151,39.362000
N30057,43.37298965,-1.77486098,390152,39.380001
N30057,43.37291718,-1.77534997,390153,39.421001
N30057,43.37291718,-1.77547705,390154,39.431000
N310015,43.33930206,-1.78859401,10001,0.000000
N310015,43.33927155,-1.78821397,10002,0.031000
N310015,43.33922577,-1.78706598,10003,0.124000
N310015,43.33934021,-1.78526497,10004,0.271000
N310015,43.33943558,-1.78393900,10005,0.379000
N310015,43.33943558,-1.78389704,20002,0.383000
N310015,43.33962250,-1.78110600,20003,0.610000
N310015,43.33965302,-1.78069901,20004,0.643000
N310015,43.33956909,-1.78063202,20005,0.654000
N310015,43.33952332,-1.78046203,20006,0.669000
N310015,43.33958435,-1.78031301,20007,0.683000
N310015,43.33968735,-1.78024197,20008,0.696000
N310015,43.33978271,-1.78031003,20009,0.707000
N310015,43.33984375,-1.78040099,20010,0.717000
N310015,43.34005356,-1.78042901,20011,0.741000
N310015,43.34035110,-1.78040195,20012,0.774000
N310015,43.34041214,-1.78030503,20013,0.784000
N310015,43.34051895,-1.78020096,20014,0.799000
N310015,43.34066010,-1.78020000,20015,0.815000
N310015,43.34077072,-1.78024995,20016,0.828000
N310015,43.34085083,-1.78038001,20017,0.841000
N310015,43.34090805,-1.78056204,20018,0.857000
N310015,43.34089279,-1.78074098,20019,0.872000
N310015,43.34090042,-1.78091002,20020,0.886000
N310015,43.34093094,-1.78108001,20021,0.900000
N310015,43.34100342,-1.78142202,20022,0.929000
